stream,phase_id,phase_label,session_window_ist,n,std_return_pct,mean_abs_return_pct,liquidity_proxy_score,framework,low_confidence_flag
WTI_session,7.0,sustained_major_reescalation_hormuz_war,mcx_tail,10,0.9131904002847216,0.6678148739276909,1.0950618837957693,session_overlap_liquidity_proxy,False
WTI_session,7.0,sustained_major_reescalation_hormuz_war,other_valid_hours,10,0.3974732325777328,0.34376946884636966,2.5158926892125564,session_overlap_liquidity_proxy,False
WTI_session,7.0,sustained_major_reescalation_hormuz_war,us_open,20,0.9678013186358083,0.7698156022264644,1.0332699292139613,session_overlap_liquidity_proxy,False
WTI_session,7.0,sustained_major_reescalation_hormuz_war,us_pre_open,10,0.6751753283582718,0.7007757088717728,1.4810967729397908,session_overlap_liquidity_proxy,False
WTI_session,9.0,ceasefire_pause_breakdown_renewed_escalation,us_open,8,0.7993178898579809,0.6577465771639043,1.2510667066111523,session_overlap_liquidity_proxy,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,europe_midday,9,2.246422170905004,1.5402629564764814,0.44515230171412323,session_overlap_liquidity_proxy,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,global_reopen_pre_mcx,9,0.6803618189357381,0.5574287269253309,1.4698061710227341,session_overlap_liquidity_proxy,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,india_midday,9,1.208093869268401,1.1281544852343357,0.8277502480875772,session_overlap_liquidity_proxy,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,india_morning,9,0.7504128115228604,0.5943484888275838,1.332599849902131,session_overlap_liquidity_proxy,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,mcx_open_drive,9,0.478624804980603,0.4060738028219682,2.089319211194093,session_overlap_liquidity_proxy,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,mcx_tail,9,0.5633649642552154,0.4807956159795401,1.7750482608055482,session_overlap_liquidity_proxy,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,other_valid_hours,9,0.626238577107719,0.4130249669312991,1.596835513740621,session_overlap_liquidity_proxy,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,us_open,18,0.7644853448592289,0.6371900002025779,1.308069548650587,session_overlap_liquidity_proxy,False
WTI_session,10.0,second_deescalation_active_negotiation_hormuz_deal,us_pre_open,9,0.9389527207170355,0.7706481196732663,1.065016350595742,session_overlap_liquidity_proxy,False
