stream,session_window_ist,phase_id,phase_label,n_total,n_valid,n_up,n_down,n_flat,pct_up,pct_down,pct_flat,mean_return_pct,median_return_pct,std_return_pct,low_confidence_flag,p_up_vs_random,p_down_vs_random,q_up,q_down
BRENT_session,us_pre_open,10.0,second_deescalation_active_negotiation_hormuz_deal,14,14,6,6,2,42.85714285714285,42.85714285714285,14.285714285714285,-0.0549653286986425,0.0597092072298773,0.8608842129309731,False,0.5713858902284338,0.5713858902284338,1.0,1.0
WTI_session,asia_early,1.0,full_scale_war,11,11,2,5,4,18.181818181818183,45.45454545454545,36.36363636363637,-0.1567227212762513,0.2147163008192148,1.6681286093248566,False,0.35619570187471444,0.5231079273146033,0.6402116402116401,0.9223251028806587
WTI_session,europe_midday,1.0,full_scale_war,18,18,7,8,3,38.88888888888889,44.44444444444444,16.666666666666664,-0.3291026432783319,-0.1298062103060032,2.1550657549730867,False,0.6225620374971965,0.3249252442092707,0.6707818930041154,0.9223251028806587
WTI_session,global_reopen_pre_mcx,1.0,full_scale_war,6,6,3,3,0,50.0,50.0,0.0,0.4416274166024485,0.1560006547638859,3.028924059945738,False,0.4074074074074074,0.4074074074074074,0.6402116402116401,0.9223251028806587
WTI_session,india_midday,1.0,full_scale_war,6,6,4,1,1,66.66666666666666,16.666666666666664,16.666666666666664,0.8015635977031496,1.0429372337203526,1.7490951945309416,False,0.10013717421124826,0.6707818930041154,0.3671696387745769,0.9223251028806587
WTI_session,india_morning,1.0,full_scale_war,6,6,1,1,4,16.666666666666664,16.666666666666664,66.66666666666666,-0.891698591751865,-0.3051865487993357,2.3092745862819783,False,0.6707818930041154,0.6707818930041154,0.6707818930041154,0.9223251028806587
WTI_session,mcx_open_drive,1.0,full_scale_war,6,6,3,1,2,50.0,16.666666666666664,33.33333333333333,0.2843591023179695,0.4304537148105936,0.6078399852090719,False,0.4074074074074074,0.6707818930041154,0.6402116402116401,0.9223251028806587
WTI_session,mcx_tail,1.0,full_scale_war,6,6,1,2,3,16.666666666666664,33.33333333333333,50.0,-0.4065101710607364,-0.409964879249104,1.0325543796124417,False,0.6707818930041154,1.0,0.6707818930041154,1.0
WTI_session,other_valid_hours,1.0,full_scale_war,18,18,8,7,3,44.44444444444444,38.88888888888889,16.666666666666664,0.6521890484056391,0.4309277575425638,4.326343562051092,False,0.3249252442092707,0.6225620374971965,0.6402116402116401,0.9223251028806587
WTI_session,us_late,1.0,full_scale_war,12,12,5,3,4,41.66666666666667,25.0,33.33333333333333,0.0831333829126927,0.1494042039623687,1.850097409730068,False,0.549601931352681,0.761553963657302,0.6707818930041154,0.9307881778033692
WTI_session,us_open,1.0,full_scale_war,36,36,21,12,3,58.333333333333336,33.33333333333333,8.333333333333332,0.2578243612070983,0.6708966459939464,1.2628869802338378,False,0.0014627165866811787,1.0,0.016089882453492965,1.0
WTI_session,us_pre_open,1.0,full_scale_war,18,18,11,4,3,61.11111111111112,22.22222222222222,16.666666666666664,0.4222239862358162,0.6715530676310021,1.914505976330109,False,0.02120001712144864,0.45433254563880376,0.11660009416796753,0.9223251028806587
