stream,session_window_ist,phase_id,phase_label,magnitude_tier,count,pct,n_total,low_confidence_flag
WTI_session,india_midday,2,post_ceasefire_complex,Q3_50_75,11,25.581395348837212,43,False
WTI_session,india_midday,2,post_ceasefire_complex,Q4_75_90,7,16.27906976744186,43,False
WTI_session,india_midday,2,post_ceasefire_complex,Q5_90_100,3,6.976744186046512,43,False
WTI_session,india_morning,2,post_ceasefire_complex,Q1_0_25,9,21.428571428571427,42,False
WTI_session,india_morning,2,post_ceasefire_complex,Q2_25_50,10,23.809523809523807,42,False
WTI_session,india_morning,2,post_ceasefire_complex,Q3_50_75,11,26.190476190476193,42,False
WTI_session,india_morning,2,post_ceasefire_complex,Q4_75_90,7,16.666666666666664,42,False
WTI_session,india_morning,2,post_ceasefire_complex,Q5_90_100,5,11.904761904761903,42,False
WTI_session,mcx_open_drive,2,post_ceasefire_complex,Q1_0_25,8,19.047619047619047,42,False
WTI_session,mcx_open_drive,2,post_ceasefire_complex,Q2_25_50,12,28.57142857142857,42,False
WTI_session,mcx_open_drive,2,post_ceasefire_complex,Q3_50_75,12,28.57142857142857,42,False
WTI_session,mcx_open_drive,2,post_ceasefire_complex,Q4_75_90,3,7.142857142857142,42,False
WTI_session,mcx_open_drive,2,post_ceasefire_complex,Q5_90_100,7,16.666666666666664,42,False
WTI_session,mcx_tail,2,post_ceasefire_complex,Q1_0_25,9,20.930232558139537,43,False
WTI_session,mcx_tail,2,post_ceasefire_complex,Q2_25_50,9,20.930232558139537,43,False
WTI_session,mcx_tail,2,post_ceasefire_complex,Q3_50_75,11,25.581395348837212,43,False
WTI_session,mcx_tail,2,post_ceasefire_complex,Q4_75_90,8,18.6046511627907,43,False
WTI_session,mcx_tail,2,post_ceasefire_complex,Q5_90_100,6,13.953488372093023,43,False
WTI_session,other_valid_hours,2,post_ceasefire_complex,Q1_0_25,8,19.047619047619047,42,False
WTI_session,other_valid_hours,2,post_ceasefire_complex,Q2_25_50,13,30.952380952380953,42,False
WTI_session,other_valid_hours,2,post_ceasefire_complex,Q3_50_75,9,21.428571428571427,42,False
WTI_session,other_valid_hours,2,post_ceasefire_complex,Q4_75_90,6,14.285714285714285,42,False
WTI_session,other_valid_hours,2,post_ceasefire_complex,Q5_90_100,6,14.285714285714285,42,False
WTI_session,us_open,2,post_ceasefire_complex,Q1_0_25,21,24.418604651162788,86,False
WTI_session,us_open,2,post_ceasefire_complex,Q2_25_50,22,25.581395348837212,86,False
WTI_session,us_open,2,post_ceasefire_complex,Q3_50_75,20,23.25581395348837,86,False
WTI_session,us_open,2,post_ceasefire_complex,Q4_75_90,15,17.441860465116278,86,False
WTI_session,us_open,2,post_ceasefire_complex,Q5_90_100,8,9.30232558139535,86,False
WTI_session,us_pre_open,2,post_ceasefire_complex,Q1_0_25,11,25.581395348837212,43,False
WTI_session,us_pre_open,2,post_ceasefire_complex,Q2_25_50,9,20.930232558139537,43,False
WTI_session,us_pre_open,2,post_ceasefire_complex,Q3_50_75,11,25.581395348837212,43,False
WTI_session,us_pre_open,2,post_ceasefire_complex,Q4_75_90,7,16.27906976744186,43,False
WTI_session,us_pre_open,2,post_ceasefire_complex,Q5_90_100,5,11.627906976744185,43,False
WTI_session,us_open,3,strong_escalation_op_rising_lion,Q1_0_25,1,12.5,8,False
WTI_session,us_open,3,strong_escalation_op_rising_lion,Q2_25_50,3,37.5,8,False
WTI_session,us_open,3,strong_escalation_op_rising_lion,Q3_50_75,1,12.5,8,False
WTI_session,us_open,3,strong_escalation_op_rising_lion,Q4_75_90,2,25.0,8,False
WTI_session,us_open,3,strong_escalation_op_rising_lion,Q5_90_100,1,12.5,8,False
WTI_session,global_reopen_pre_mcx,4,naval_blockade_removed,Q1_0_25,1,20.0,5,False
WTI_session,global_reopen_pre_mcx,4,naval_blockade_removed,Q2_25_50,2,40.0,5,False
WTI_session,global_reopen_pre_mcx,4,naval_blockade_removed,Q4_75_90,1,20.0,5,False
WTI_session,global_reopen_pre_mcx,4,naval_blockade_removed,Q5_90_100,1,20.0,5,False
WTI_session,mcx_open_drive,4,naval_blockade_removed,Q1_0_25,1,20.0,5,False
WTI_session,mcx_open_drive,4,naval_blockade_removed,Q2_25_50,1,20.0,5,False
WTI_session,mcx_open_drive,4,naval_blockade_removed,Q3_50_75,1,20.0,5,False
WTI_session,mcx_open_drive,4,naval_blockade_removed,Q4_75_90,1,20.0,5,False
WTI_session,mcx_open_drive,4,naval_blockade_removed,Q5_90_100,1,20.0,5,False
WTI_session,us_open,4,naval_blockade_removed,Q1_0_25,1,12.5,8,False
WTI_session,us_open,4,naval_blockade_removed,Q2_25_50,3,37.5,8,False
WTI_session,us_open,4,naval_blockade_removed,Q3_50_75,2,25.0,8,False
WTI_session,us_open,4,naval_blockade_removed,Q4_75_90,1,12.5,8,False
