stream,phase_id,phase_label,day_archetype,current_window,n_observations,top_next_window,pct_up_next,pct_down_next,pct_flat_next,low_confidence_flag
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,india_midday,3,europe_midday,33.33333333333333,33.33333333333333,33.33333333333333,True
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,india_morning,3,india_midday,33.33333333333333,33.33333333333333,33.33333333333333,True
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,mcx_open_drive,3,india_morning,0.0,33.33333333333333,66.66666666666666,True
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,mcx_tail,3,other_valid_hours,66.66666666666666,33.33333333333333,0.0,True
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,us_open,6,mcx_tail,33.33333333333333,33.33333333333333,33.33333333333333,False
WTI_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,us_pre_open,3,us_open,0.0,33.33333333333333,66.66666666666666,True
WTI_session,6.0,ceasefire_collapse_renewed_escalation,whipsaw_two_sided,us_open,4,mcx_tail,0.0,75.0,25.0,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_down,us_open,4,mcx_tail,50.0,25.0,25.0,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,europe_midday,3,us_pre_open,100.0,0.0,0.0,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,global_reopen_pre_mcx,3,mcx_open_drive,0.0,33.33333333333333,66.66666666666666,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,india_midday,3,europe_midday,100.0,0.0,0.0,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,india_morning,3,india_midday,100.0,0.0,0.0,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,mcx_open_drive,3,india_morning,33.33333333333333,33.33333333333333,33.33333333333333,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,mcx_tail,3,other_valid_hours,0.0,0.0,100.0,True
WTI_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,us_open,6,mcx_tail,16.666666666666664,50.0,33.33333333333333,False
