stream,phase_id,phase_label,day_archetype,current_window,top_next_window,n_observations,freq_up,freq_down,freq_flat,bayes_mean_up,bayes_mean_down,bayes_mean_flat,hdi_up_lower,hdi_up_upper,hdi_down_lower,hdi_down_upper,hdi_flat_lower,hdi_flat_upper,bayes_n_eff
BRENT_session,1.0,full_scale_war,whipsaw_two_sided,us_open,us_open,12,50.0,25.0,25.0,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.22221171739743584,0.7111216159358975,0.049980513696780554,0.48335281963655274,0.049980513696780554,0.48335281963655274,15.0
BRENT_session,1.0,full_scale_war,whipsaw_two_sided,us_pre_open,us_open,6,33.33333333333333,50.0,16.666666666666664,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,0.47990036388611657,0.13646015752763707,0.7524287313612518,0.041153784273360805,0.6255128823933058,9.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_down,europe_midday,us_pre_open,12,50.0,50.0,0.0,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.22221171739743584,0.7111216159358975,0.22221171739743584,0.7111216159358975,0.0,0.18889414130128207,15.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_down,global_reopen_pre_mcx,mcx_open_drive,12,0.0,25.0,75.0,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.0,0.18889414130128207,0.049980513696780554,0.48335281963655274,0.43567845147906115,0.8976548818542721,15.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_down,india_midday,europe_midday,12,8.333333333333332,50.0,41.66666666666667,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.18889414130128207,0.22221171739743584,0.7111216159358975,0.22221171739743584,0.7111216159358975,15.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_down,india_morning,india_midday,12,16.666666666666664,66.66666666666666,16.666666666666664,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.0,0.2999013041106976,0.2888783840641025,0.7777882826025642,0.1023451181457278,0.5643215485209389,15.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_down,mcx_open_drive,india_morning,12,41.66666666666667,33.33333333333333,25.0,0.4,0.26666666666666666,0.3333333333333333,0.15995000520724859,0.6400499947927515,0.049980513696780554,0.48335281963655274,0.1023451181457278,0.5643215485209389,15.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_down,mcx_tail,other_valid_hours,11,45.45454545454545,0.0,54.54545454545454,0.42857142857142855,0.07142857142857142,0.5,0.1781318150914521,0.6790110420514051,0.0,0.20176147850374823,0.2469650880477821,0.753034911952218,14.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_down,us_open,mcx_tail,24,29.166666666666668,41.66666666666667,29.166666666666668,0.2962962962962963,0.4074074074074074,0.2962962962962963,0.1271606740561472,0.4654319185364454,0.22540814603927448,0.5894066687755403,0.1271606740561472,0.4654319185364454,27.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_down,us_pre_open,us_open,12,16.666666666666664,66.66666666666666,16.666666666666664,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.0,0.2999013041106976,0.2888783840641025,0.7777882826025642,0.1023451181457278,0.5643215485209389,15.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_up,europe_midday,us_pre_open,10,40.0,50.0,10.0,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.12976887088186273,0.6394618983489065,0.200398493628077,0.7226784294488462,0.0,0.3428453868053688,13.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_up,global_reopen_pre_mcx,mcx_open_drive,9,22.22222222222222,11.11111111111111,66.66666666666666,0.25,0.16666666666666666,0.5833333333333334,0.014611613906521909,0.4853883860934781,0.0,0.3692567331623738,0.31533186631349347,0.8513348003531733,12.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_up,india_midday,europe_midday,10,40.0,40.0,20.0,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.12976887088186273,0.6394618983489065,0.12976887088186273,0.6394618983489065,0.010065675810100982,0.4514727857283606,13.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_up,india_morning,india_midday,9,88.88888888888889,11.11111111111111,0.0,0.75,0.16666666666666666,0.08333333333333333,0.5146116139065219,0.9853883860934781,0.0,0.3692567331623738,0.0,0.23357814779794067,12.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_up,mcx_open_drive,india_morning,9,77.77777777777779,11.11111111111111,11.11111111111111,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.41040825008610615,0.9229250832472271,0.0,0.3692567331623738,0.0,0.3692567331623738,12.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_up,mcx_tail,other_valid_hours,10,10.0,50.0,40.0,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.0,0.3428453868053688,0.200398493628077,0.7226784294488462,0.12976887088186273,0.6394618983489065,13.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_up,us_open,mcx_tail,20,45.0,0.0,55.00000000000001,0.43478260869565216,0.043478260869565216,0.5217391304347826,0.23644992401603532,0.6331152933752691,0.0,0.1250677013566271,0.321886632842306,0.7215916280272592,23.0
BRENT_session,2.0,post_ceasefire_complex,all_day_trend_up,us_pre_open,us_open,10,50.0,20.0,30.0,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.200398493628077,0.7226784294488462,0.010065675810100982,0.4514727857283606,0.06592367654691458,0.5494609388377009,13.0
BRENT_session,2.0,post_ceasefire_complex,gap_and_hold_up,europe_midday,us_pre_open,5,60.0,40.0,0.0,0.5,0.375,0.125,0.17333333333333334,0.8266666666666667,0.058706360059727625,0.6912936399402724,0.0,0.34106969040360824,8.0
BRENT_session,2.0,post_ceasefire_complex,gap_and_hold_up,global_reopen_pre_mcx,mcx_open_drive,5,60.0,0.0,40.0,0.5,0.125,0.375,0.17333333333333334,0.8266666666666667,0.0,0.34106969040360824,0.058706360059727625,0.6912936399402724,8.0
BRENT_session,2.0,post_ceasefire_complex,gap_and_hold_up,india_midday,europe_midday,5,0.0,60.0,40.0,0.125,0.5,0.375,0.0,0.34106969040360824,0.17333333333333334,0.8266666666666667,0.058706360059727625,0.6912936399402724,8.0
BRENT_session,2.0,post_ceasefire_complex,gap_and_hold_up,india_morning,india_midday,5,40.0,40.0,20.0,0.375,0.375,0.25,0.058706360059727625,0.6912936399402724,0.058706360059727625,0.6912936399402724,0.0,0.5329016319029166,8.0
BRENT_session,2.0,post_ceasefire_complex,gap_and_hold_up,mcx_open_drive,india_morning,5,60.0,40.0,0.0,0.5,0.375,0.125,0.17333333333333334,0.8266666666666667,0.058706360059727625,0.6912936399402724,0.0,0.34106969040360824,8.0
BRENT_session,2.0,post_ceasefire_complex,gap_and_hold_up,mcx_tail,other_valid_hours,5,20.0,20.0,60.0,0.25,0.25,0.5,0.0,0.5329016319029166,0.0,0.5329016319029166,0.17333333333333334,0.8266666666666667,8.0
BRENT_session,2.0,post_ceasefire_complex,gap_and_hold_up,us_open,mcx_tail,10,10.0,30.0,60.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.0,0.3428453868053688,0.06592367654691458,0.5494609388377009,0.27732157055115386,0.7996015063719231,13.0
BRENT_session,2.0,post_ceasefire_complex,gap_and_hold_up,us_pre_open,us_open,5,60.0,20.0,20.0,0.5,0.25,0.25,0.17333333333333334,0.8266666666666667,0.0,0.5329016319029166,0.0,0.5329016319029166,8.0
BRENT_session,2.0,post_ceasefire_complex,whipsaw_two_sided,europe_midday,us_pre_open,12,41.66666666666667,33.33333333333333,25.0,0.4,0.26666666666666666,0.3333333333333333,0.15995000520724859,0.6400499947927515,0.049980513696780554,0.48335281963655274,0.1023451181457278,0.5643215485209389,15.0
BRENT_session,2.0,post_ceasefire_complex,whipsaw_two_sided,global_reopen_pre_mcx,mcx_open_drive,12,33.33333333333333,25.0,41.66666666666667,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.049980513696780554,0.48335281963655274,0.049980513696780554,0.48335281963655274,0.22221171739743584,0.7111216159358975,15.0
BRENT_session,2.0,post_ceasefire_complex,whipsaw_two_sided,india_midday,europe_midday,12,25.0,58.333333333333336,16.666666666666664,0.26666666666666666,0.5333333333333333,0.2,0.049980513696780554,0.48335281963655274,0.2888783840641025,0.7777882826025642,0.0040000000000000036,0.396,15.0
BRENT_session,2.0,post_ceasefire_complex,whipsaw_two_sided,india_morning,india_midday,12,25.0,66.66666666666666,8.333333333333332,0.26666666666666666,0.5333333333333333,0.2,0.049980513696780554,0.48335281963655274,0.2888783840641025,0.7777882826025642,0.0040000000000000036,0.396,15.0
BRENT_session,2.0,post_ceasefire_complex,whipsaw_two_sided,mcx_open_drive,india_morning,12,33.33333333333333,41.66666666666667,25.0,0.26666666666666666,0.4,0.3333333333333333,0.049980513696780554,0.48335281963655274,0.15995000520724859,0.6400499947927515,0.1023451181457278,0.5643215485209389,15.0
BRENT_session,2.0,post_ceasefire_complex,whipsaw_two_sided,mcx_tail,other_valid_hours,12,50.0,16.666666666666664,33.33333333333333,0.4666666666666667,0.13333333333333333,0.4,0.22221171739743584,0.7111216159358975,0.0,0.2999013041106976,0.15995000520724859,0.6400499947927515,15.0
BRENT_session,2.0,post_ceasefire_complex,whipsaw_two_sided,us_open,mcx_tail,24,37.5,41.66666666666667,20.833333333333336,0.37037037037037035,0.4074074074074074,0.2222222222222222,0.1915002693709298,0.5492404713698109,0.22540814603927448,0.5894066687755403,0.06823007876381854,0.3762143656806259,27.0
BRENT_session,2.0,post_ceasefire_complex,whipsaw_two_sided,us_pre_open,us_open,12,50.0,33.33333333333333,16.666666666666664,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.22221171739743584,0.7111216159358975,0.049980513696780554,0.48335281963655274,0.049980513696780554,0.48335281963655274,15.0
BRENT_session,3.0,strong_escalation_op_rising_lion,all_day_trend_down,us_open,mcx_tail,4,25.0,25.0,50.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.5987638025642563,0.0,0.5987638025642563,0.0856428645817836,0.7714999925610735,7.0
BRENT_session,4.0,naval_blockade_removed,whipsaw_two_sided,global_reopen_pre_mcx,mcx_open_drive,3,0.0,66.66666666666666,33.33333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.4427503898779821,0.0,0.6825546894322345,0.12959481645095733,0.8704051835490427,6.0
BRENT_session,4.0,naval_blockade_removed,whipsaw_two_sided,us_open,mcx_tail,4,75.0,25.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.22850000743892646,0.9143571354182163,0.0,0.5987638025642563,0.0,0.38534425591678567,7.0
BRENT_session,5.0,slight_escalation_strait_closure,all_day_trend_down,europe_midday,us_pre_open,3,0.0,100.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.4427503898779821,0.3174453105677654,1.0,0.0,0.4427503898779821,6.0
BRENT_session,5.0,slight_escalation_strait_closure,all_day_trend_down,global_reopen_pre_mcx,mcx_open_drive,3,33.33333333333333,33.33333333333333,33.33333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.4427503898779821,0.0,0.4427503898779821,0.3174453105677654,1.0,6.0
BRENT_session,5.0,slight_escalation_strait_closure,all_day_trend_down,india_midday,europe_midday,3,33.33333333333333,33.33333333333333,33.33333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.4427503898779821,0.0,0.4427503898779821,0.3174453105677654,1.0,6.0
BRENT_session,5.0,slight_escalation_strait_closure,all_day_trend_down,india_morning,india_midday,3,0.0,100.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.4427503898779821,0.3174453105677654,1.0,0.0,0.4427503898779821,6.0
BRENT_session,5.0,slight_escalation_strait_closure,all_day_trend_down,mcx_open_drive,india_morning,3,0.0,0.0,100.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.4427503898779821,0.0,0.4427503898779821,0.3174453105677654,1.0,6.0
BRENT_session,5.0,slight_escalation_strait_closure,all_day_trend_down,mcx_tail,other_valid_hours,3,0.0,66.66666666666666,33.33333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.4427503898779821,0.0,0.6825546894322345,0.12959481645095733,0.8704051835490427,6.0
BRENT_session,5.0,slight_escalation_strait_closure,all_day_trend_down,us_open,mcx_tail,6,50.0,16.666666666666664,33.33333333333333,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.13646015752763707,0.7524287313612518,0.0,0.3058974771510928,0.13646015752763707,0.7524287313612518,9.0
BRENT_session,5.0,slight_escalation_strait_closure,all_day_trend_down,us_pre_open,us_open,3,33.33333333333333,33.33333333333333,33.33333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.4427503898779821,0.0,0.4427503898779821,0.3174453105677654,1.0,6.0
BRENT_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,europe_midday,us_pre_open,4,75.0,25.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.22850000743892646,0.9143571354182163,0.0,0.5987638025642563,0.0,0.38534425591678567,7.0
BRENT_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,global_reopen_pre_mcx,mcx_open_drive,4,25.0,25.0,50.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.5987638025642563,0.0,0.5987638025642563,0.0856428645817836,0.7714999925610735,7.0
BRENT_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,india_midday,europe_midday,4,50.0,50.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0856428645817836,0.7714999925610735,0.0856428645817836,0.7714999925610735,0.0,0.38534425591678567,7.0
BRENT_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,india_morning,india_midday,4,50.0,25.0,25.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0856428645817836,0.7714999925610735,0.0,0.5987638025642563,0.0,0.5987638025642563,7.0
BRENT_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,mcx_open_drive,india_morning,4,25.0,25.0,50.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.5987638025642563,0.0,0.5987638025642563,0.0856428645817836,0.7714999925610735,7.0
BRENT_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,mcx_tail,other_valid_hours,4,25.0,50.0,25.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.5987638025642563,0.0856428645817836,0.7714999925610735,0.0,0.5987638025642563,7.0
BRENT_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,us_open,mcx_tail,8,25.0,25.0,50.0,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.020740128886248488,0.5247144165682969,0.020740128886248488,0.5247144165682969,0.17281526300318073,0.7362756460877283,11.0
BRENT_session,5.0,slight_escalation_strait_closure,whipsaw_two_sided,us_pre_open,us_open,4,25.0,50.0,25.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.5987638025642563,0.0856428645817836,0.7714999925610735,0.0,0.5987638025642563,7.0
BRENT_session,6.0,ceasefire_collapse_renewed_escalation,whipsaw_two_sided,us_open,mcx_tail,4,0.0,25.0,75.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.38534425591678567,0.0,0.5987638025642563,0.22850000743892646,0.9143571354182163,7.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,all_day_trend_up,us_open,mcx_tail,4,25.0,25.0,50.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.5987638025642563,0.0,0.5987638025642563,0.0856428645817836,0.7714999925610735,7.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,europe_midday,us_pre_open,3,66.66666666666666,33.33333333333333,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0.6825546894322345,0.0,0.4427503898779821,0.12959481645095733,0.8704051835490427,6.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,global_reopen_pre_mcx,mcx_open_drive,3,0.0,33.33333333333333,66.66666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.4427503898779821,0.0,0.4427503898779821,0.3174453105677654,1.0,6.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,india_midday,europe_midday,3,0.0,66.66666666666666,33.33333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.4427503898779821,0.0,0.6825546894322345,0.12959481645095733,0.8704051835490427,6.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,india_morning,india_midday,3,33.33333333333333,66.66666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.4427503898779821,0.0,0.6825546894322345,0.12959481645095733,0.8704051835490427,6.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,mcx_open_drive,india_morning,3,66.66666666666666,33.33333333333333,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0.6825546894322345,0.0,0.4427503898779821,0.12959481645095733,0.8704051835490427,6.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,mcx_tail,other_valid_hours,3,33.33333333333333,33.33333333333333,33.33333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.4427503898779821,0.0,0.4427503898779821,0.3174453105677654,1.0,6.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,us_open,mcx_tail,6,50.0,16.666666666666664,33.33333333333333,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.13646015752763707,0.7524287313612518,0.0,0.3058974771510928,0.13646015752763707,0.7524287313612518,9.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,mixed_regime,us_pre_open,us_open,3,66.66666666666666,33.33333333333333,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0.6825546894322345,0.0,0.4427503898779821,0.12959481645095733,0.8704051835490427,6.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,whipsaw_two_sided,europe_midday,us_pre_open,4,50.0,50.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0856428645817836,0.7714999925610735,0.0856428645817836,0.7714999925610735,0.0,0.38534425591678567,7.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,whipsaw_two_sided,global_reopen_pre_mcx,mcx_open_drive,4,0.0,50.0,50.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.38534425591678567,0.0856428645817836,0.7714999925610735,0.0856428645817836,0.7714999925610735,7.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,whipsaw_two_sided,india_midday,europe_midday,4,25.0,25.0,50.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.5987638025642563,0.0,0.5987638025642563,0.0856428645817836,0.7714999925610735,7.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,whipsaw_two_sided,india_morning,india_midday,4,0.0,50.0,50.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.38534425591678567,0.0856428645817836,0.7714999925610735,0.0856428645817836,0.7714999925610735,7.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,whipsaw_two_sided,mcx_open_drive,india_morning,4,50.0,0.0,50.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0856428645817836,0.7714999925610735,0.0,0.38534425591678567,0.0856428645817836,0.7714999925610735,7.0
BRENT_session,7.0,sustained_major_reescalation_hormuz_war,whipsaw_two_sided,mcx_tail,other_valid_hours,4,50.0,0.0,50.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0856428645817836,0.7714999925610735,0.0,0.38534425591678567,0.0856428645817836,0.7714999925610735,7.0
